Frame,TotalCells,SickledCells,SemiSickledCells,FinalSickledCells,SickledFraction,SemiFraction,FinalFraction,FrameIndex
0,238,0,0,0,0.0,0.0,0.0,0
2,238,0,0,0,0.0,0.0,0.0,1
4,238,0,0,0,0.0,0.0,0.0,2
6,238,0,0,0,0.0,0.0,0.0,3
8,238,0,0,0,0.0,0.0,0.0,4
10,238,0,0,0,0.0,0.0,0.0,5
12,238,0,0,0,0.0,0.0,0.0,6
14,238,0,0,0,0.0,0.0,0.0,7
16,238,0,0,0,0.0,0.0,0.0,8
18,238,0,0,0,0.0,0.0,0.0,9
20,238,0,0,0,0.0,0.0,0.0,10
22,238,0,0,0,0.0,0.0,0.0,11
24,238,0,0,0,0.0,0.0,0.0,12
26,238,0,0,0,0.0,0.0,0.0,13
28,238,0,0,0,0.0,0.0,0.0,14
30,238,0,0,0,0.0,0.0,0.0,15
32,238,0,0,0,0.0,0.0,0.0,16
34,238,0,0,0,0.0,0.0,0.0,17
36,238,0,0,0,0.0,0.0,0.0,18
38,238,0,0,0,0.0,0.0,0.0,19
40,238,0,0,0,0.0,0.0,0.0,20
42,238,0,0,0,0.0,0.0,0.0,21
44,238,0,0,0,0.0,0.0,0.0,22
46,238,0,0,0,0.0,0.0,0.0,23
48,238,0,0,0,0.0,0.0,0.0,24
50,238,0,0,0,0.0,0.0,0.0,25
52,238,0,0,0,0.0,0.0,0.0,26
54,238,0,0,0,0.0,0.0,0.0,27
56,238,0,0,0,0.0,0.0,0.0,28
58,238,0,0,0,0.0,0.0,0.0,29
60,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,30
62,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,31
64,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,32
66,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,33
68,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,34
70,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,35
72,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,36
74,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,37
76,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,38
78,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,39
80,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,40
82,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,41
84,238,1,0,1,0.004201680672268907,0.0,0.004201680672268907,42
86,238,2,0,2,0.008403361344537815,0.0,0.008403361344537815,43
88,238,2,0,2,0.008403361344537815,0.0,0.008403361344537815,44
90,238,3,0,3,0.012605042016806723,0.0,0.012605042016806723,45
92,238,3,0,3,0.012605042016806723,0.0,0.012605042016806723,46
94,238,3,0,3,0.012605042016806723,0.0,0.012605042016806723,47
96,238,3,0,3,0.012605042016806723,0.0,0.012605042016806723,48
98,238,5,0,5,0.02100840336134454,0.0,0.02100840336134454,49
100,238,5,0,5,0.02100840336134454,0.0,0.02100840336134454,50
102,238,6,0,6,0.025210084033613446,0.0,0.025210084033613446,51
104,238,9,0,9,0.037815126050420166,0.0,0.037815126050420166,52
106,238,9,0,9,0.037815126050420166,0.0,0.037815126050420166,53
108,238,12,0,12,0.05042016806722689,0.0,0.05042016806722689,54
110,238,12,0,12,0.05042016806722689,0.0,0.05042016806722689,55
112,238,14,0,14,0.058823529411764705,0.0,0.058823529411764705,56
114,238,15,1,14,0.06302521008403361,0.004201680672268907,0.058823529411764705,57
116,238,16,2,14,0.06722689075630252,0.008403361344537815,0.058823529411764705,58
118,238,16,1,15,0.06722689075630252,0.004201680672268907,0.06302521008403361,59
120,238,17,0,17,0.07142857142857142,0.0,0.07142857142857142,60
122,238,18,1,17,0.07563025210084033,0.004201680672268907,0.07142857142857142,61
124,238,18,1,17,0.07563025210084033,0.004201680672268907,0.07142857142857142,62
126,238,20,2,18,0.08403361344537816,0.008403361344537815,0.07563025210084033,63
128,238,20,2,18,0.08403361344537816,0.008403361344537815,0.07563025210084033,64
130,238,21,2,19,0.08823529411764706,0.008403361344537815,0.07983193277310924,65
132,238,21,2,19,0.08823529411764706,0.008403361344537815,0.07983193277310924,66
134,238,21,2,19,0.08823529411764706,0.008403361344537815,0.07983193277310924,67
136,238,23,1,22,0.09663865546218488,0.004201680672268907,0.09243697478991597,68
138,238,24,1,23,0.10084033613445378,0.004201680672268907,0.09663865546218488,69
140,238,25,1,24,0.10504201680672269,0.004201680672268907,0.10084033613445378,70
142,238,28,2,26,0.11764705882352941,0.008403361344537815,0.1092436974789916,71
144,238,28,1,27,0.11764705882352941,0.004201680672268907,0.1134453781512605,72
146,238,28,2,26,0.11764705882352941,0.008403361344537815,0.1092436974789916,73
148,238,30,3,27,0.12605042016806722,0.012605042016806723,0.1134453781512605,74
150,238,30,3,27,0.12605042016806722,0.012605042016806723,0.1134453781512605,75
152,238,31,2,29,0.13025210084033614,0.008403361344537815,0.12184873949579832,76
154,238,34,3,31,0.14285714285714285,0.012605042016806723,0.13025210084033614,77
156,238,37,4,33,0.15546218487394958,0.01680672268907563,0.13865546218487396,78
158,238,39,5,34,0.1638655462184874,0.02100840336134454,0.14285714285714285,79
160,238,41,5,36,0.1722689075630252,0.02100840336134454,0.15126050420168066,80
162,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874,81
164,238,43,5,38,0.18067226890756302,0.02100840336134454,0.15966386554621848,82
166,238,43,4,39,0.18067226890756302,0.01680672268907563,0.1638655462184874,83
168,238,43,5,38,0.18067226890756302,0.02100840336134454,0.15966386554621848,84
170,238,45,4,41,0.18907563025210083,0.01680672268907563,0.1722689075630252,85
172,238,46,5,41,0.19327731092436976,0.02100840336134454,0.1722689075630252,86
174,238,47,6,41,0.19747899159663865,0.025210084033613446,0.1722689075630252,87
176,238,49,5,44,0.20588235294117646,0.02100840336134454,0.18487394957983194,88
178,238,51,5,46,0.21428571428571427,0.02100840336134454,0.19327731092436976,89
180,238,54,8,46,0.226890756302521,0.03361344537815126,0.19327731092436976,90
182,238,54,9,45,0.226890756302521,0.037815126050420166,0.18907563025210083,91
184,238,56,7,49,0.23529411764705882,0.029411764705882353,0.20588235294117646,92
186,238,56,8,48,0.23529411764705882,0.03361344537815126,0.20168067226890757,93
188,238,60,7,53,0.25210084033613445,0.029411764705882353,0.22268907563025211,94
190,238,63,8,55,0.2647058823529412,0.03361344537815126,0.23109243697478993,95
192,238,63,8,55,0.2647058823529412,0.03361344537815126,0.23109243697478993,96
194,238,64,11,53,0.2689075630252101,0.046218487394957986,0.22268907563025211,97
196,238,65,10,55,0.27310924369747897,0.04201680672268908,0.23109243697478993,98
198,238,67,11,56,0.2815126050420168,0.046218487394957986,0.23529411764705882,99
200,238,70,13,57,0.29411764705882354,0.0546218487394958,0.23949579831932774,100
202,238,70,11,59,0.29411764705882354,0.046218487394957986,0.24789915966386555,101
204,238,72,14,58,0.3025210084033613,0.058823529411764705,0.24369747899159663,102
206,238,72,15,57,0.3025210084033613,0.06302521008403361,0.23949579831932774,103
208,238,73,15,58,0.3067226890756303,0.06302521008403361,0.24369747899159663,104
210,238,73,14,59,0.3067226890756303,0.058823529411764705,0.24789915966386555,105
212,238,73,16,57,0.3067226890756303,0.06722689075630252,0.23949579831932774,106
214,238,75,18,57,0.31512605042016806,0.07563025210084033,0.23949579831932774,107
216,238,76,19,57,0.31932773109243695,0.07983193277310924,0.23949579831932774,108
218,238,77,20,57,0.3235294117647059,0.08403361344537816,0.23949579831932774,109
220,238,81,17,64,0.3403361344537815,0.07142857142857142,0.2689075630252101,110
222,238,83,19,64,0.3487394957983193,0.07983193277310924,0.2689075630252101,111
224,238,84,17,67,0.35294117647058826,0.07142857142857142,0.2815126050420168,112
226,238,85,18,67,0.35714285714285715,0.07563025210084033,0.2815126050420168,113
228,238,89,18,71,0.3739495798319328,0.07563025210084033,0.29831932773109243,114
230,238,90,19,71,0.37815126050420167,0.07983193277310924,0.29831932773109243,115
232,238,92,24,68,0.3865546218487395,0.10084033613445378,0.2857142857142857,116
234,238,92,22,70,0.3865546218487395,0.09243697478991597,0.29411764705882354,117
236,238,92,26,66,0.3865546218487395,0.1092436974789916,0.2773109243697479,118
238,238,93,25,68,0.3907563025210084,0.10504201680672269,0.2857142857142857,119
240,238,95,26,69,0.39915966386554624,0.1092436974789916,0.28991596638655465,120
242,238,97,28,69,0.40756302521008403,0.11764705882352941,0.28991596638655465,121
244,238,98,28,70,0.4117647058823529,0.11764705882352941,0.29411764705882354,122
246,238,99,23,76,0.41596638655462187,0.09663865546218488,0.31932773109243695,123
248,238,99,23,76,0.41596638655462187,0.09663865546218488,0.31932773109243695,124
250,238,99,23,76,0.41596638655462187,0.09663865546218488,0.31932773109243695,125
252,238,100,24,76,0.42016806722689076,0.10084033613445378,0.31932773109243695,126
254,238,101,26,75,0.42436974789915966,0.1092436974789916,0.31512605042016806,127
256,238,102,32,70,0.42857142857142855,0.13445378151260504,0.29411764705882354,128
258,238,103,29,74,0.4327731092436975,0.12184873949579832,0.31092436974789917,129
260,238,105,31,74,0.4411764705882353,0.13025210084033614,0.31092436974789917,130
262,238,106,31,75,0.44537815126050423,0.13025210084033614,0.31512605042016806,131
264,238,107,37,70,0.4495798319327731,0.15546218487394958,0.29411764705882354,132
266,238,107,37,70,0.4495798319327731,0.15546218487394958,0.29411764705882354,133
268,238,107,38,69,0.4495798319327731,0.15966386554621848,0.28991596638655465,134
270,238,108,39,69,0.453781512605042,0.1638655462184874,0.28991596638655465,135
272,238,108,35,73,0.453781512605042,0.14705882352941177,0.3067226890756303,136
274,238,110,38,72,0.46218487394957986,0.15966386554621848,0.3025210084033613,137
276,238,110,30,80,0.46218487394957986,0.12605042016806722,0.33613445378151263,138
278,238,112,34,78,0.47058823529411764,0.14285714285714285,0.3277310924369748,139
280,238,112,39,73,0.47058823529411764,0.1638655462184874,0.3067226890756303,140
282,238,112,38,74,0.47058823529411764,0.15966386554621848,0.31092436974789917,141
284,238,113,37,76,0.47478991596638653,0.15546218487394958,0.31932773109243695,142
286,238,113,34,79,0.47478991596638653,0.14285714285714285,0.3319327731092437,143
288,238,114,38,76,0.4789915966386555,0.15966386554621848,0.31932773109243695,144
290,238,116,44,72,0.48739495798319327,0.18487394957983194,0.3025210084033613,145
292,238,117,47,70,0.49159663865546216,0.19747899159663865,0.29411764705882354,146
294,238,118,44,74,0.4957983193277311,0.18487394957983194,0.31092436974789917,147
296,238,119,40,79,0.5,0.16806722689075632,0.3319327731092437,148
298,238,119,43,76,0.5,0.18067226890756302,0.31932773109243695,149
300,238,119,45,74,0.5,0.18907563025210083,0.31092436974789917,150
302,238,120,43,77,0.5042016806722689,0.18067226890756302,0.3235294117647059,151
304,238,121,42,79,0.5084033613445378,0.17647058823529413,0.3319327731092437,152
306,238,123,43,80,0.5168067226890757,0.18067226890756302,0.33613445378151263,153
308,238,124,44,80,0.5210084033613446,0.18487394957983194,0.33613445378151263,154
310,238,124,47,77,0.5210084033613446,0.19747899159663865,0.3235294117647059,155
312,238,126,45,81,0.5294117647058824,0.18907563025210083,0.3403361344537815,156
314,238,127,47,80,0.5336134453781513,0.19747899159663865,0.33613445378151263,157
316,238,127,51,76,0.5336134453781513,0.21428571428571427,0.31932773109243695,158
318,238,127,48,79,0.5336134453781513,0.20168067226890757,0.3319327731092437,159
320,238,127,51,76,0.5336134453781513,0.21428571428571427,0.31932773109243695,160
322,238,129,47,82,0.542016806722689,0.19747899159663865,0.3445378151260504,161
324,238,130,53,77,0.5462184873949579,0.22268907563025211,0.3235294117647059,162
326,238,130,49,81,0.5462184873949579,0.20588235294117646,0.3403361344537815,163
328,238,131,45,86,0.5504201680672269,0.18907563025210083,0.36134453781512604,164
330,238,132,46,86,0.5546218487394958,0.19327731092436976,0.36134453781512604,165
332,238,133,38,95,0.5588235294117647,0.15966386554621848,0.39915966386554624,166
334,238,133,46,87,0.5588235294117647,0.19327731092436976,0.36554621848739494,167
336,238,133,47,86,0.5588235294117647,0.19747899159663865,0.36134453781512604,168
338,238,133,45,88,0.5588235294117647,0.18907563025210083,0.3697478991596639,169
340,238,134,47,87,0.5630252100840336,0.19747899159663865,0.36554621848739494,170
342,238,134,47,87,0.5630252100840336,0.19747899159663865,0.36554621848739494,171
344,238,134,52,82,0.5630252100840336,0.2184873949579832,0.3445378151260504,172
346,238,134,50,84,0.5630252100840336,0.21008403361344538,0.35294117647058826,173
348,238,134,53,81,0.5630252100840336,0.22268907563025211,0.3403361344537815,174
350,238,134,50,84,0.5630252100840336,0.21008403361344538,0.35294117647058826,175
352,238,134,54,80,0.5630252100840336,0.226890756302521,0.33613445378151263,176
354,238,134,52,82,0.5630252100840336,0.2184873949579832,0.3445378151260504,177
356,238,134,42,92,0.5630252100840336,0.17647058823529413,0.3865546218487395,178
358,238,134,50,84,0.5630252100840336,0.21008403361344538,0.35294117647058826,179
360,238,134,45,89,0.5630252100840336,0.18907563025210083,0.3739495798319328,180
362,238,134,46,88,0.5630252100840336,0.19327731092436976,0.3697478991596639,181
364,238,134,45,89,0.5630252100840336,0.18907563025210083,0.3739495798319328,182
366,238,134,48,86,0.5630252100840336,0.20168067226890757,0.36134453781512604,183
368,238,134,52,82,0.5630252100840336,0.2184873949579832,0.3445378151260504,184
370,238,134,51,83,0.5630252100840336,0.21428571428571427,0.3487394957983193,185
372,238,134,59,75,0.5630252100840336,0.24789915966386555,0.31512605042016806,186
374,238,135,57,78,0.5672268907563025,0.23949579831932774,0.3277310924369748,187
376,238,136,60,76,0.5714285714285714,0.25210084033613445,0.31932773109243695,188
378,238,136,59,77,0.5714285714285714,0.24789915966386555,0.3235294117647059,189
380,238,138,56,82,0.5798319327731093,0.23529411764705882,0.3445378151260504,190
382,238,138,58,80,0.5798319327731093,0.24369747899159663,0.33613445378151263,191
384,238,138,53,85,0.5798319327731093,0.22268907563025211,0.35714285714285715,192
386,238,138,56,82,0.5798319327731093,0.23529411764705882,0.3445378151260504,193
388,238,139,55,84,0.5840336134453782,0.23109243697478993,0.35294117647058826,194
390,238,140,55,85,0.5882352941176471,0.23109243697478993,0.35714285714285715,195
392,238,141,54,87,0.592436974789916,0.226890756302521,0.36554621848739494,196
394,238,141,58,83,0.592436974789916,0.24369747899159663,0.3487394957983193,197
396,238,141,65,76,0.592436974789916,0.27310924369747897,0.31932773109243695,198
398,238,141,63,78,0.592436974789916,0.2647058823529412,0.3277310924369748,199
400,238,141,64,77,0.592436974789916,0.2689075630252101,0.3235294117647059,200
402,238,141,64,77,0.592436974789916,0.2689075630252101,0.3235294117647059,201
404,238,142,63,79,0.5966386554621849,0.2647058823529412,0.3319327731092437,202
406,238,142,59,83,0.5966386554621849,0.24789915966386555,0.3487394957983193,203
408,238,142,61,81,0.5966386554621849,0.25630252100840334,0.3403361344537815,204
410,238,143,62,81,0.6008403361344538,0.2605042016806723,0.3403361344537815,205
412,238,143,57,86,0.6008403361344538,0.23949579831932774,0.36134453781512604,206
414,238,143,59,84,0.6008403361344538,0.24789915966386555,0.35294117647058826,207
416,238,143,58,85,0.6008403361344538,0.24369747899159663,0.35714285714285715,208
418,238,143,63,80,0.6008403361344538,0.2647058823529412,0.33613445378151263,209
420,238,143,62,81,0.6008403361344538,0.2605042016806723,0.3403361344537815,210
422,238,143,61,82,0.6008403361344538,0.25630252100840334,0.3445378151260504,211
424,238,143,71,72,0.6008403361344538,0.29831932773109243,0.3025210084033613,212
426,238,144,67,77,0.6050420168067226,0.2815126050420168,0.3235294117647059,213
428,238,145,64,81,0.6092436974789915,0.2689075630252101,0.3403361344537815,214
